b,g,r,result
78,148,131,yaprak
78,148,131,yaprak
78,148,131,yaprak
78,148,131,yaprak
77,148,131,yaprak
77,148,131,yaprak
77,148,131,yaprak
77,148,131,yaprak
77,148,131,yaprak
77,148,131,yaprak
77,148,131,yaprak
77,148,131,yaprak
77,148,131,yaprak
77,148,131,yaprak
77,148,131,yaprak
77,148,131,yaprak
77,148,131,yaprak
77,148,131,yaprak
77,148,131,yaprak
77,148,131,yaprak
77,148,131,yaprak
77,148,131,yaprak
76,147,130,yaprak
76,147,130,yaprak
76,147,130,yaprak
76,147,130,yaprak
75,146,129,yaprak
75,146,129,yaprak
75,146,129,yaprak
75,146,129,yaprak
75,146,129,yaprak
75,146,129,yaprak
74,145,128,yaprak
74,145,128,yaprak
74,145,128,yaprak
74,145,128,yaprak
74,145,128,yaprak
73,144,127,yaprak
73,144,127,yaprak
73,144,127,yaprak
73,144,127,yaprak
73,144,127,yaprak
73,144,127,yaprak
72,143,126,yaprak
73,145,125,yaprak
72,144,124,yaprak
72,144,124,yaprak
72,144,124,yaprak
72,144,124,yaprak
71,143,123,yaprak
71,143,123,yaprak
71,143,123,yaprak
71,143,123,yaprak
71,143,123,yaprak
71,143,123,yaprak
70,142,122,yaprak
70,142,122,yaprak
69,141,121,yaprak
69,141,121,yaprak
69,141,121,yaprak
69,141,121,yaprak
68,140,120,yaprak
68,140,120,yaprak
68,140,120,yaprak
67,139,119,yaprak
66,138,118,yaprak
66,138,118,yaprak
66,138,118,yaprak
64,139,118,yaprak
64,139,118,yaprak
64,139,118,yaprak
63,138,117,yaprak
63,138,117,yaprak
62,137,116,yaprak
62,137,116,yaprak
62,137,116,yaprak
61,136,114,yaprak
61,136,114,yaprak
61,136,114,yaprak
60,135,113,yaprak
60,135,113,yaprak
59,134,112,yaprak
59,134,112,yaprak
59,134,112,yaprak
58,133,111,yaprak
58,133,111,yaprak
58,133,111,yaprak
58,133,111,yaprak
58,133,111,yaprak
58,133,111,yaprak
58,133,111,yaprak
58,133,111,yaprak
56,134,111,yaprak
56,134,111,yaprak
56,134,111,yaprak
56,134,111,yaprak
56,134,111,yaprak
56,134,111,yaprak
56,134,111,yaprak
56,134,111,yaprak
56,134,111,yaprak
56,134,111,yaprak
56,134,111,yaprak
55,133,110,yaprak
76,136,102,yaprak
76,136,102,yaprak
75,134,103,yaprak
75,134,103,yaprak
74,133,102,yaprak
74,133,102,yaprak
75,132,101,yaprak
75,132,101,yaprak
78,132,102,yaprak
78,132,102,yaprak
77,131,102,yaprak
77,131,102,yaprak
79,130,102,yaprak
79,130,102,yaprak
80,131,103,yaprak
80,131,103,yaprak
81,132,104,yaprak
81,132,104,yaprak
81,132,104,yaprak
82,133,105,yaprak
82,133,105,yaprak
83,134,106,yaprak
83,134,106,yaprak
83,134,106,yaprak
85,134,106,yaprak
85,134,106,yaprak
85,134,106,yaprak
85,134,106,yaprak
85,134,106,yaprak
85,134,106,yaprak
85,134,106,yaprak
85,134,106,yaprak
87,134,108,yaprak
87,134,108,yaprak
87,134,108,yaprak
87,134,108,yaprak
87,134,108,yaprak
87,134,108,yaprak
87,134,108,yaprak
87,134,108,yaprak
86,133,107,yaprak
86,133,107,yaprak
86,133,107,yaprak
86,133,107,yaprak
86,133,107,yaprak
86,133,107,yaprak
86,133,107,yaprak
86,133,107,yaprak
85,132,106,yaprak
85,132,106,yaprak
85,132,106,yaprak
85,132,106,yaprak
85,132,106,yaprak
85,132,106,yaprak
85,132,106,yaprak
85,132,106,yaprak
84,131,105,yaprak
84,131,105,yaprak
84,131,105,yaprak
84,131,105,yaprak
83,130,104,yaprak
83,130,104,yaprak
83,130,104,yaprak
83,130,104,yaprak
87,129,104,yaprak
88,130,105,yaprak
90,130,105,yaprak
90,130,105,yaprak
90,130,105,yaprak
89,129,104,yaprak
89,129,104,yaprak
88,128,103,yaprak
87,127,102,yaprak
87,127,102,yaprak
88,127,102,yaprak
88,127,102,yaprak
88,127,102,yaprak
88,127,102,yaprak
88,127,102,yaprak
88,127,102,yaprak
88,127,102,yaprak
88,127,102,yaprak
88,127,102,yaprak
88,127,102,yaprak
89,128,103,yaprak
90,129,104,yaprak
91,130,105,yaprak
91,130,105,yaprak
92,130,108,yaprak
93,131,109,yaprak
93,131,109,yaprak
94,132,110,yaprak
95,133,111,yaprak
96,134,112,yaprak
97,135,113,yaprak
97,135,113,yaprak
97,136,115,yaprak
97,136,115,yaprak
97,136,115,yaprak
97,136,115,yaprak
97,136,115,yaprak
97,136,115,yaprak
98,135,115,yaprak
98,135,115,yaprak
97,134,114,yaprak
97,134,114,yaprak
97,134,114,yaprak
97,134,114,yaprak
97,134,114,yaprak
97,134,114,yaprak
97,134,114,yaprak
97,134,114,yaprak
98,135,115,yaprak
98,135,115,yaprak
98,135,115,yaprak
99,136,116,yaprak
100,137,117,yaprak
100,137,117,yaprak
100,137,117,yaprak
101,138,118,yaprak
100,139,118,yaprak
100,139,118,yaprak
100,139,118,yaprak
101,140,119,yaprak
101,140,119,yaprak
102,141,120,yaprak
100,141,120,yaprak
101,142,121,yaprak
100,141,120,yaprak
100,141,120,yaprak
100,141,120,yaprak
100,141,120,yaprak
100,141,120,yaprak
100,141,120,yaprak
100,141,120,yaprak
100,141,120,yaprak
99,140,119,yaprak
99,140,119,yaprak
98,139,118,yaprak
97,138,117,yaprak
97,138,117,yaprak
98,139,118,yaprak
98,139,118,yaprak
98,139,118,yaprak
100,142,119,yaprak
101,143,120,yaprak
102,144,121,yaprak
102,144,121,yaprak
101,145,122,yaprak
102,146,123,yaprak
104,148,125,yaprak
106,150,127,yaprak
110,154,131,yaprak
113,157,134,yaprak
116,160,137,yaprak
118,162,139,yaprak
118,164,141,yaprak
119,165,142,yaprak
118,164,141,yaprak
116,162,139,yaprak
113,159,136,yaprak
110,156,133,yaprak
106,152,129,yaprak
102,148,125,yaprak
99,145,122,yaprak
96,142,119,yaprak
93,139,116,yaprak
90,136,113,yaprak
87,133,110,yaprak
85,131,108,yaprak
82,128,105,yaprak
80,126,103,yaprak
78,124,101,yaprak
78,124,101,yaprak
78,124,101,yaprak
77,123,100,yaprak
80,125,99,yaprak
80,125,99,yaprak
81,126,100,yaprak
81,126,100,yaprak
81,126,100,yaprak
81,126,100,yaprak
80,125,99,yaprak
80,125,99,yaprak
78,123,96,yaprak
79,124,97,yaprak
81,124,97,yaprak
81,124,97,yaprak
80,123,96,yaprak
80,123,96,yaprak
81,124,97,yaprak
81,124,97,yaprak
82,125,98,yaprak
82,125,98,yaprak
82,125,98,yaprak
83,126,99,yaprak
83,126,99,yaprak
84,127,100,yaprak
84,127,100,yaprak
84,127,100,yaprak
86,127,100,yaprak
87,128,101,yaprak
87,128,101,yaprak
88,129,102,yaprak
89,130,103,yaprak
90,131,104,yaprak
91,132,105,yaprak
91,132,105,yaprak
89,131,106,yaprak
89,131,106,yaprak
91,131,106,yaprak
90,130,105,yaprak
91,131,106,yaprak
91,131,106,yaprak
92,132,107,yaprak
92,132,107,yaprak
93,133,108,yaprak
93,133,108,yaprak
94,133,108,yaprak
94,133,108,yaprak
94,133,108,yaprak
94,133,108,yaprak
94,133,108,yaprak
94,133,108,yaprak
94,133,108,yaprak
94,133,108,yaprak
94,133,108,yaprak
94,133,108,yaprak
94,133,108,yaprak
94,133,108,yaprak
94,133,108,yaprak
94,133,108,yaprak
93,132,107,yaprak
93,132,107,yaprak
93,132,107,yaprak
92,131,106,yaprak
92,131,106,yaprak
92,131,106,yaprak
92,131,106,yaprak
92,131,106,yaprak
93,130,110,yaprak
94,131,111,yaprak
94,133,112,yaprak
95,134,113,yaprak
96,135,113,yaprak
96,135,113,yaprak
96,135,113,yaprak
96,135,113,yaprak
96,135,113,yaprak
96,135,113,yaprak
93,135,112,yaprak
92,134,111,yaprak
91,133,108,yaprak
90,132,107,yaprak
89,131,106,yaprak
89,131,106,yaprak
88,130,105,yaprak
87,129,104,yaprak
86,128,103,yaprak
85,127,102,yaprak
85,127,102,yaprak
85,127,102,yaprak
82,127,101,yaprak
81,126,100,yaprak
80,125,99,yaprak
80,125,99,yaprak
78,125,99,yaprak
77,124,98,yaprak
77,124,98,yaprak
77,124,98,yaprak
77,124,98,yaprak
77,124,98,yaprak
76,124,98,yaprak
76,124,98,yaprak
77,125,99,yaprak
77,125,99,yaprak
75,126,99,yaprak
76,127,100,yaprak
76,127,99,yaprak
76,127,99,yaprak
75,129,100,yaprak
75,129,100,yaprak
76,130,101,yaprak
76,130,101,yaprak
75,131,102,yaprak
75,131,102,yaprak
76,132,103,yaprak
76,132,103,yaprak
78,134,105,yaprak
78,134,105,yaprak
78,134,105,yaprak
79,135,106,yaprak
79,135,106,yaprak
80,136,107,yaprak
80,136,107,yaprak
80,136,107,yaprak
79,137,108,yaprak
79,137,108,yaprak
80,138,109,yaprak
80,138,109,yaprak
81,139,110,yaprak
81,139,110,yaprak
82,140,111,yaprak
82,140,111,yaprak
83,141,113,yaprak
84,142,114,yaprak
84,142,114,yaprak
84,142,114,yaprak
84,142,114,yaprak
85,143,115,yaprak
85,143,115,yaprak
85,143,115,yaprak
85,143,115,yaprak
85,143,115,yaprak
85,142,117,yaprak
85,142,117,yaprak
84,141,116,yaprak
84,141,116,yaprak
84,141,116,yaprak
84,141,116,yaprak
84,141,116,yaprak
84,141,116,yaprak
84,141,116,yaprak
84,141,116,yaprak
83,140,115,yaprak
83,140,115,yaprak
85,140,115,yaprak
85,140,115,yaprak
85,139,116,yaprak
85,139,116,yaprak
85,139,116,yaprak
85,139,116,yaprak
85,139,116,yaprak
85,139,116,yaprak
85,139,116,yaprak
85,139,116,yaprak
90,139,117,yaprak
158,162,151,yaprak
158,162,151,yaprak
157,163,152,yaprak
157,163,152,yaprak
157,163,152,yaprak
157,163,152,yaprak
158,164,153,yaprak
158,164,153,yaprak
158,164,153,yaprak
159,165,154,yaprak
157,165,154,yaprak
157,165,154,yaprak
158,166,155,yaprak
158,166,155,yaprak
158,166,155,yaprak
159,167,156,yaprak
159,167,156,yaprak
159,167,156,yaprak
159,167,156,yaprak
160,168,157,yaprak
160,168,157,yaprak
161,169,158,yaprak
161,169,158,yaprak
161,169,158,yaprak
162,170,159,yaprak
162,170,159,yaprak
162,170,159,yaprak
162,170,159,yaprak
162,170,159,yaprak
162,170,159,yaprak
162,170,159,yaprak
162,170,159,yaprak
162,170,159,yaprak
162,170,159,yaprak
162,170,159,yaprak
162,170,159,yaprak
162,170,159,yaprak
161,169,158,yaprak
161,169,158,yaprak
161,169,158,yaprak
161,169,158,yaprak
161,169,158,yaprak
160,168,157,yaprak
160,168,157,yaprak
159,167,156,yaprak
159,167,156,yaprak
158,166,155,yaprak
158,166,155,yaprak
158,167,154,yaprak
158,167,154,yaprak
157,166,153,yaprak
157,166,153,yaprak
156,165,152,yaprak
156,165,152,yaprak
155,164,151,yaprak
155,164,151,yaprak
157,164,151,yaprak
156,163,150,yaprak
156,163,150,yaprak
156,163,150,yaprak
156,163,150,yaprak
155,162,149,yaprak
155,162,149,yaprak
155,162,149,yaprak
157,161,149,yaprak
157,161,149,yaprak
157,161,149,yaprak
157,161,149,yaprak
157,161,149,yaprak
157,161,149,yaprak
157,161,149,yaprak
157,161,149,yaprak
157,161,149,yaprak
157,161,149,yaprak
157,161,149,yaprak
157,161,149,yaprak
157,161,149,yaprak
157,161,149,yaprak
157,161,149,yaprak
157,161,149,yaprak
155,162,149,yaprak
155,162,149,yaprak
155,161,150,yaprak
154,160,149,yaprak
154,160,149,yaprak
153,159,148,yaprak
153,158,149,yaprak
153,158,149,yaprak
149,157,147,yaprak
149,157,147,yaprak
149,156,149,yaprak
149,156,149,yaprak
149,156,149,yaprak
148,155,148,yaprak
148,155,148,yaprak
148,155,148,yaprak
147,154,147,yaprak
147,154,147,yaprak
147,154,147,yaprak
147,154,147,yaprak
146,153,146,yaprak
146,153,146,yaprak
146,153,146,yaprak
146,153,146,yaprak
145,152,145,yaprak
145,152,145,yaprak
144,151,144,yaprak
144,151,144,yaprak
143,150,143,yaprak
142,149,142,yaprak
142,149,142,yaprak
142,149,142,yaprak
141,148,141,yaprak
141,148,141,yaprak
140,147,140,yaprak
140,147,140,yaprak
139,146,139,yaprak
139,146,139,yaprak
139,146,139,yaprak
138,145,138,yaprak
137,144,137,yaprak
136,143,136,yaprak
136,143,136,yaprak
136,143,136,yaprak
136,143,136,yaprak
136,143,136,yaprak
136,143,136,yaprak
135,142,135,yaprak
135,141,136,yaprak
135,141,136,yaprak
135,141,136,yaprak
135,141,136,yaprak
135,142,135,yaprak
135,142,135,yaprak
135,142,135,yaprak
135,142,135,yaprak
135,142,135,yaprak
136,143,136,yaprak
137,144,137,yaprak
137,144,137,yaprak
138,146,136,yaprak
138,146,136,yaprak
139,147,137,yaprak
140,148,138,yaprak
143,148,139,yaprak
144,149,140,yaprak
145,150,141,yaprak
145,150,141,yaprak
145,150,141,yaprak
146,151,142,yaprak
147,152,143,yaprak
148,153,144,yaprak
149,154,145,yaprak
150,155,146,yaprak
151,156,147,yaprak
152,157,148,yaprak
153,158,149,yaprak
153,158,149,yaprak
154,159,150,yaprak
155,160,151,yaprak
156,161,152,yaprak
156,161,152,yaprak
157,162,153,yaprak
158,163,154,yaprak
158,163,154,yaprak
158,163,154,yaprak
159,164,155,yaprak
159,164,155,yaprak
158,163,154,yaprak
158,163,154,yaprak
158,163,154,yaprak
158,163,154,yaprak
157,162,153,yaprak
157,162,153,yaprak
156,161,152,yaprak
156,161,152,yaprak
155,160,151,yaprak
154,159,150,yaprak
154,159,150,yaprak
154,159,150,yaprak
154,159,150,yaprak
153,158,149,yaprak
153,158,149,yaprak
153,158,149,yaprak
154,160,149,yaprak
154,160,149,yaprak
154,160,149,yaprak
154,160,149,yaprak
154,160,149,yaprak
153,159,148,yaprak
153,159,148,yaprak
153,159,148,yaprak
155,159,148,yaprak
155,159,148,yaprak
154,158,147,yaprak
154,158,147,yaprak
154,158,147,yaprak
153,157,146,yaprak
153,157,146,yaprak
153,157,146,yaprak
153,157,146,yaprak
152,156,145,yaprak
152,156,145,yaprak
151,155,144,yaprak
151,155,144,yaprak
150,154,143,yaprak
150,154,143,yaprak
150,154,143,yaprak
149,153,142,yaprak
148,152,141,yaprak
148,152,141,yaprak
147,151,140,yaprak
147,151,140,yaprak
147,151,140,yaprak
146,150,139,yaprak
146,150,139,yaprak
145,149,138,yaprak
144,148,137,yaprak
144,148,137,yaprak
144,148,137,yaprak
143,147,136,yaprak
143,147,136,yaprak
142,146,135,yaprak
142,146,135,yaprak
142,146,135,yaprak
142,146,135,yaprak
141,145,134,yaprak
141,145,134,yaprak
141,145,134,yaprak
141,145,134,yaprak
142,143,133,yaprak
142,143,133,yaprak
142,143,133,yaprak
141,142,132,yaprak
141,142,132,yaprak
141,142,132,yaprak
141,142,132,yaprak
140,141,131,yaprak
140,141,131,yaprak
140,141,131,yaprak
141,142,132,yaprak
140,141,131,yaprak
140,141,131,yaprak
140,141,131,yaprak
139,140,130,yaprak
139,140,130,yaprak
138,139,129,yaprak
138,139,129,yaprak
138,139,129,yaprak
138,139,129,yaprak
138,140,128,yaprak
138,140,128,yaprak
138,140,128,yaprak
138,140,128,yaprak
138,140,128,yaprak
138,140,128,yaprak
141,141,129,yaprak
142,142,130,yaprak
143,143,131,yaprak
143,143,131,yaprak
144,144,132,yaprak
145,145,133,yaprak
146,146,134,yaprak
147,147,135,yaprak
148,148,136,yaprak
148,148,136,yaprak
148,148,136,yaprak
149,149,137,yaprak
149,149,137,yaprak
150,150,138,yaprak
150,150,138,yaprak
150,150,138,yaprak
151,151,139,yaprak
151,151,139,yaprak
152,152,140,yaprak
152,152,140,yaprak
153,153,141,yaprak
153,153,141,yaprak
153,153,141,yaprak
153,153,141,yaprak
154,154,142,yaprak
154,154,142,yaprak
155,155,143,yaprak
155,155,143,yaprak
156,156,144,yaprak
156,156,144,yaprak
156,156,144,yaprak
157,157,145,yaprak
157,157,145,yaprak
157,157,145,yaprak
157,157,145,yaprak
157,157,145,yaprak
158,158,146,yaprak
158,158,146,yaprak
158,157,147,yaprak
158,157,147,yaprak
158,157,147,yaprak
158,157,147,yaprak
158,157,147,yaprak
158,157,147,yaprak
158,157,147,yaprak
158,157,147,yaprak
158,157,147,yaprak
158,157,147,yaprak
158,157,147,yaprak
158,157,147,yaprak
156,157,147,yaprak
156,157,147,yaprak
156,157,147,yaprak
156,157,147,yaprak
156,157,147,yaprak
156,157,147,yaprak
154,155,145,yaprak
154,155,145,yaprak
152,156,145,yaprak
152,156,145,yaprak
152,156,145,yaprak
60,84,60,yaprak
60,84,60,yaprak
60,84,60,yaprak
61,85,61,yaprak
61,85,61,yaprak
61,85,61,yaprak
62,86,62,yaprak
62,86,62,yaprak
62,86,62,yaprak
63,87,63,yaprak
63,87,63,yaprak
64,88,64,yaprak
64,88,64,yaprak
65,89,65,yaprak
65,89,65,yaprak
65,89,65,yaprak
65,89,65,yaprak
65,89,65,yaprak
65,89,65,yaprak
66,90,66,yaprak
66,90,66,yaprak
66,90,66,yaprak
66,90,66,yaprak
66,90,66,yaprak
66,90,66,yaprak
67,91,67,yaprak
67,91,67,yaprak
67,91,67,yaprak
67,91,67,yaprak
68,92,68,yaprak
68,92,68,yaprak
68,92,68,yaprak
68,92,68,yaprak
68,92,68,yaprak
68,92,68,yaprak
69,93,69,yaprak
69,93,69,yaprak
70,94,70,yaprak
70,94,70,yaprak
70,94,70,yaprak
70,96,72,yaprak
70,96,72,yaprak
70,96,72,yaprak
71,97,73,yaprak
71,97,73,yaprak
71,97,73,yaprak
72,98,74,yaprak
72,98,74,yaprak
72,98,74,yaprak
72,98,74,yaprak
71,100,75,yaprak
71,100,75,yaprak
72,101,76,yaprak
72,101,76,yaprak
73,102,77,yaprak
73,102,77,yaprak
74,103,78,yaprak
73,102,77,yaprak
72,102,77,yaprak
72,102,77,yaprak
72,102,77,yaprak
73,103,78,yaprak
74,104,79,yaprak
74,104,79,yaprak
75,104,79,yaprak
75,104,79,yaprak
74,103,78,yaprak
74,103,78,yaprak
74,103,78,yaprak
74,103,78,yaprak
74,103,78,yaprak
73,102,77,yaprak
73,102,77,yaprak
73,102,77,yaprak
73,102,77,yaprak
73,102,77,yaprak
72,101,76,yaprak
72,101,76,yaprak
72,101,76,yaprak
71,100,75,yaprak
70,100,75,yaprak
70,100,75,yaprak
70,100,75,yaprak
70,100,75,yaprak
69,99,74,yaprak
69,99,74,yaprak
69,99,74,yaprak
69,99,74,yaprak
68,98,73,yaprak
68,98,73,yaprak
68,98,73,yaprak
68,98,73,yaprak
68,98,73,yaprak
67,97,72,yaprak
67,97,72,yaprak
67,97,72,yaprak
65,97,72,yaprak
65,97,72,yaprak
65,97,72,yaprak
65,97,72,yaprak
65,97,72,yaprak
65,97,72,yaprak
65,97,72,yaprak
65,97,72,yaprak
64,96,71,yaprak
64,96,71,yaprak
64,96,71,yaprak
64,96,71,yaprak
64,96,71,yaprak
64,96,71,yaprak
64,96,71,yaprak
64,96,71,yaprak
63,95,71,yaprak
63,95,71,yaprak
63,95,71,yaprak
62,94,70,yaprak
62,94,70,yaprak
62,94,70,yaprak
62,94,70,yaprak
62,94,70,yaprak
61,93,69,yaprak
61,93,69,yaprak
61,93,69,yaprak
61,93,69,yaprak
61,93,69,yaprak
61,93,69,yaprak
61,93,69,yaprak
61,93,69,yaprak
58,92,68,yaprak
58,92,68,yaprak
58,92,68,yaprak
58,92,68,yaprak
59,93,69,yaprak
59,93,69,yaprak
59,93,69,yaprak
59,93,69,yaprak
60,94,70,yaprak
60,94,70,yaprak
59,93,69,yaprak
59,93,69,yaprak
59,93,69,yaprak
60,94,70,yaprak
60,94,70,yaprak
60,94,70,yaprak
63,94,73,yaprak
63,94,73,yaprak
63,94,73,yaprak
64,95,74,yaprak
64,95,74,yaprak
65,96,75,yaprak
65,96,75,yaprak
65,96,75,yaprak
64,95,74,yaprak
64,95,74,yaprak
65,96,75,yaprak
65,96,75,yaprak
66,97,76,yaprak
66,97,76,yaprak
67,98,77,yaprak
67,98,77,yaprak
65,98,77,yaprak
65,98,77,yaprak
66,99,78,yaprak
66,99,78,yaprak
67,100,79,yaprak
67,100,79,yaprak
68,101,80,yaprak
68,101,80,yaprak
68,101,80,yaprak
68,101,80,yaprak
68,101,80,yaprak
69,102,81,yaprak
69,102,81,yaprak
70,103,82,yaprak
70,103,82,yaprak
70,103,82,yaprak
71,104,83,yaprak
71,104,83,yaprak
72,105,84,yaprak
72,105,84,yaprak
73,106,85,yaprak
74,107,86,yaprak
74,107,86,yaprak
75,108,87,yaprak
76,109,88,yaprak
76,109,88,yaprak
76,109,88,yaprak
76,109,88,yaprak
77,110,89,yaprak
77,110,89,yaprak
77,110,89,yaprak
78,111,90,yaprak
78,110,91,yaprak
79,111,92,yaprak
79,111,92,yaprak
79,111,92,yaprak
80,112,93,yaprak
80,112,93,yaprak
80,112,93,yaprak
81,113,94,yaprak
81,113,94,yaprak
81,113,94,yaprak
82,114,95,yaprak
82,114,95,yaprak
83,115,96,yaprak
83,115,96,yaprak
84,116,97,yaprak
84,116,97,yaprak
86,117,96,yaprak
86,117,96,yaprak
87,118,97,yaprak
87,118,97,yaprak
89,117,97,yaprak
89,117,97,yaprak
90,118,98,yaprak
90,118,98,yaprak
89,117,97,yaprak
89,117,97,yaprak
89,117,97,yaprak
89,117,97,yaprak
90,117,97,yaprak
90,117,97,yaprak
90,117,97,yaprak
90,117,97,yaprak
90,117,97,yaprak
90,117,97,yaprak
90,117,97,yaprak
90,117,97,yaprak
90,117,97,yaprak
90,117,97,yaprak
90,117,97,yaprak
90,117,97,yaprak
89,116,96,yaprak
90,117,97,yaprak
90,118,95,yaprak
90,118,95,yaprak
90,118,95,yaprak
90,118,95,yaprak
90,118,95,yaprak
90,118,95,yaprak
89,118,95,yaprak
89,118,95,yaprak
87,119,95,yaprak
86,118,94,yaprak
86,118,94,yaprak
86,118,94,yaprak
84,118,94,yaprak
84,118,94,yaprak
82,116,92,yaprak
82,116,92,yaprak
80,116,92,yaprak
79,115,91,yaprak
79,115,91,yaprak
79,115,91,yaprak
78,114,90,yaprak
78,114,90,yaprak
78,115,89,yaprak
77,114,88,yaprak
77,114,88,yaprak
76,113,87,yaprak
74,113,87,yaprak
73,112,86,yaprak
73,112,86,yaprak
72,111,85,yaprak
71,112,85,yaprak
71,112,85,yaprak
71,112,85,yaprak
71,112,85,yaprak
69,112,85,yaprak
69,112,85,yaprak
69,112,85,yaprak
69,112,85,yaprak
68,111,84,yaprak
68,111,84,yaprak
66,111,84,yaprak
66,111,84,yaprak
66,111,84,yaprak
66,111,84,yaprak
64,112,83,yaprak
64,112,83,yaprak
65,113,84,yaprak
65,113,84,yaprak
64,114,84,yaprak
64,114,84,yaprak
